x,u
1.33,1.76492
1.332,1.77024
1.334,1.77557
1.336,1.7809
1.338,1.78625
1.34,1.7916
1.342,1.79696
1.344,1.80232
1.346,1.8077
1.348,1.81308
1.35,1.81847
1.352,1.82387
1.354,1.82928
1.356,1.83469
1.358,1.84012
1.36,1.84555
1.362,1.85098
1.364,1.85643
1.366,1.86189
1.368,1.86735
1.37,1.87282
1.372,1.8783
1.374,1.88378
1.376,1.88928
1.378,1.89478
1.38,1.90029
1.382,1.90581
1.384,1.91134
1.386,1.91687
1.388,1.92241
1.39,1.92796
1.392,1.93352
1.394,1.93909
1.396,1.94466
1.398,1.95025
1.4,1.95584
1.402,1.96143
1.404,1.96704
1.406,1.97265
1.408,1.97828
1.41,1.98391
1.412,1.98955
1.414,1.99519
1.416,2.00085
1.418,2.00651
1.42,2.01218
1.422,2.01786
1.424,2.02354
1.426,2.02924
1.428,2.03494
1.43,2.04065
1.432,2.04637
1.434,2.05209
1.436,2.05783
1.438,2.06357
1.44,2.06932
1.442,2.07508
1.444,2.08084
1.446,2.08662
1.448,2.0924
1.45,2.09819
1.452,2.10399
1.454,2.10979
1.456,2.11561
1.458,2.12143
1.46,2.12726
1.462,2.1331
1.464,2.13894
1.466,2.1448
1.468,2.15066
1.47,2.15653
1.472,2.1624
1.474,2.16829
1.476,2.17418
1.478,2.18009
1.48,2.186
1.482,2.19191
1.484,2.19784
1.486,2.20377
1.488,2.20971
1.49,2.21566
1.492,2.22162
1.494,2.22759
1.496,2.23356
1.498,2.23954
1.5,2.24553
1.502,2.25153
1.504,2.25753
1.506,2.26355
1.508,2.26957
1.51,2.2756
1.512,2.28164
1.514,2.28768
1.516,2.29373
1.518,2.2998
1.52,2.30587
1.522,2.31194
1.524,2.31803
1.526,2.32412
1.528,2.33022
1.53,2.33633
1.532,2.34245
1.534,2.34857
1.536,2.35471
1.538,2.36085
1.54,2.367
1.542,2.37315
1.544,2.37932
1.546,2.38549
1.548,2.39167
1.55,2.39786
1.552,2.40406
1.554,2.41026
1.556,2.41648
1.558,2.4227
1.56,2.42893
1.562,2.43516
1.564,2.44141
1.566,2.44766
1.568,2.45392
1.57,2.46019
1.572,2.46647
1.574,2.47275
1.576,2.47905
1.578,2.48535
1.58,2.49166
1.582,2.49797
1.584,2.5043
1.586,2.51063
1.588,2.51697
1.59,2.52332
1.592,2.52968
1.594,2.53604
1.596,2.54241
1.598,2.54879
1.6,2.55518
1.602,2.56158
1.604,2.56798
1.606,2.5744
1.608,2.58082
1.61,2.58724
1.612,2.59368
1.614,2.60013
1.616,2.60658
1.618,2.61304
1.62,2.61951
1.622,2.62598
1.624,2.63247
1.626,2.63896
1.628,2.64546
1.63,2.65197
1.632,2.65848
1.634,2.66501
1.636,2.67154
1.638,2.67808
1.64,2.68463
1.642,2.69119
1.644,2.69775
1.646,2.70432
1.648,2.7109
1.65,2.71749
1.652,2.72409
1.654,2.73069
1.656,2.7373
1.658,2.74392
1.66,2.75055
1.662,2.75719
1.664,2.76383
1.666,2.77048
1.668,2.77714
1.67,2.78381
1.672,2.79049
1.674,2.79717
1.676,2.80386
1.678,2.81056
1.68,2.81727
1.682,2.82398
1.684,2.83071
1.686,2.83744
1.688,2.84418
1.69,2.85093
1.692,2.85768
1.694,2.86445
1.696,2.87122
1.698,2.878
1.7,2.88478
1.702,2.89158
1.704,2.89838
1.706,2.9052
1.708,2.91201
1.71,2.91884
1.712,2.92568
1.714,2.93252
1.716,2.93937
1.718,2.94623
1.72,2.9531
1.722,2.95997
1.724,2.96686
1.726,2.97375
1.728,2.98065
1.73,2.98756
1.732,2.99447
1.734,3.00139
1.736,3.00833
1.738,3.01526
1.74,3.02221
1.742,3.02917
1.744,3.03613
1.746,3.0431
1.748,3.05008
1.75,3.05707
1.752,3.06406
1.754,3.07106
1.756,3.07808
1.758,3.08509
1.76,3.09212
1.762,3.09916
1.764,3.1062
1.766,3.11325
1.768,3.12031
1.77,3.12738
1.772,3.13445
1.774,3.14153
1.776,3.14862
1.778,3.15572
1.78,3.16283
1.782,3.16994
1.784,3.17707
1.786,3.1842
1.788,3.19134
1.79,3.19848
1.792,3.20564
1.794,3.2128
1.796,3.21997
1.798,3.22715
1.8,3.23434
1.802,3.24153
1.804,3.24873
1.806,3.25594
1.808,3.26316
1.81,3.27039
1.812,3.27762
1.814,3.28486
1.816,3.29211
1.818,3.29937
1.82,3.30664
1.822,3.31391
1.824,3.32119
1.826,3.32849
1.828,3.33578
1.83,3.34309
1.832,3.3504
1.834,3.35773
1.836,3.36506
1.838,3.37239
1.84,3.37974
1.842,3.38709
1.844,3.39446
1.846,3.40183
1.848,3.4092
1.85,3.41659
1.852,3.42398
1.854,3.43138
1.856,3.43879
1.858,3.44621
1.86,3.45364
1.862,3.46107
1.864,3.46851
1.866,3.47596
1.868,3.48342
1.87,3.49089
1.872,3.49836
1.874,3.50584
1.876,3.51333
1.878,3.52083
1.88,3.52833
1.882,3.53585
1.884,3.54337
1.886,3.5509
1.888,3.55844
1.89,3.56598
1.892,3.57354
1.894,3.5811
1.896,3.58867
1.898,3.59624
1.9,3.60383
1.902,3.61142
1.904,3.61902
1.906,3.62663
1.908,3.63425
1.91,3.64187
1.912,3.64951
1.914,3.65715
1.916,3.6648
1.918,3.67246
1.92,3.68012
1.922,3.68779
1.924,3.69547
1.926,3.70316
1.928,3.71086
1.93,3.71857
1.932,3.72628
1.934,3.734
1.936,3.74173
1.938,3.74946
1.94,3.75721
1.942,3.76496
1.944,3.77272
1.946,3.78049
1.948,3.78827
1.95,3.79605
1.952,3.80385
1.954,3.81165
1.956,3.81945
1.958,3.82727
1.96,3.8351
1.962,3.84293
1.964,3.85077
1.966,3.85862
1.968,3.86647
1.97,3.87434
1.972,3.88221
1.974,3.89009
1.976,3.89798
1.978,3.90588
1.98,3.91378
1.982,3.92169
1.984,3.92961
1.986,3.93754
1.988,3.94548
1.99,3.95342
1.992,3.96137
1.994,3.96933
1.996,3.9773
1.998,3.98528
2,3.99326
2.002,4.00125
2.004,4.00925
2.006,4.01726
2.008,4.02528
2.01,4.0333
2.012,4.04133
2.014,4.04937
2.016,4.05742
2.018,4.06548
2.02,4.07354
2.022,4.08161
2.024,4.08969
2.026,4.09778
2.028,4.10587
2.03,4.11398
2.032,4.12209
2.034,4.13021
2.036,4.13834
2.038,4.14647
2.04,4.15461
2.042,4.16277
2.044,4.17093
2.046,4.17909
2.048,4.18727
2.05,4.19545
2.052,4.20364
2.054,4.21184
2.056,4.22005
2.058,4.22826
2.06,4.23649
2.062,4.24472
2.064,4.25296
2.066,4.26121
2.068,4.26946
2.07,4.27772
2.072,4.28599
2.074,4.29427
2.076,4.30256
2.078,4.31086
2.08,4.31916
2.082,4.32747
2.084,4.33579
2.086,4.34411
2.088,4.35245
2.09,4.36079
2.092,4.36914
2.094,4.3775
2.096,4.38587
2.098,4.39424
2.1,4.40263
2.102,4.41102
2.104,4.41941
2.106,4.42782
2.108,4.43624
2.11,4.44466
2.112,4.45309
2.114,4.46153
2.116,4.46997
2.118,4.47843
2.12,4.48689
2.122,4.49536
2.124,4.50384
2.126,4.51232
2.128,4.52082
2.13,4.52932
2.132,4.53783
2.134,4.54635
2.136,4.55487
2.138,4.56341
2.14,4.57195
2.142,4.5805
2.144,4.58906
2.146,4.59762
2.148,4.6062
2.15,4.61478
2.152,4.62337
2.154,4.63197
2.156,4.64057
2.158,4.64919
2.16,4.65781
2.162,4.66644
2.164,4.67508
2.166,4.68372
2.168,4.69238
2.17,4.70104
2.172,4.70971
2.174,4.71838
2.176,4.72707
2.178,4.73576
2.18,4.74446
2.182,4.75317
2.184,4.76189
2.186,4.77062
2.188,4.77935
2.19,4.78809
2.192,4.79684
2.194,4.8056
2.196,4.81436
2.198,4.82313
2.2,4.83192
2.202,4.8407
2.204,4.8495
2.206,4.85831
2.208,4.86712
2.21,4.87594
2.212,4.88477
2.214,4.89361
2.216,4.90245
2.218,4.9113
2.22,4.92016
2.222,4.92903
2.224,4.93791
2.226,4.94679
2.228,4.95569
2.23,4.96459
2.232,4.9735
2.234,4.98241
2.236,4.99134
2.238,5.00027
2.24,5.00921
2.242,5.01816
2.244,5.02711
2.246,5.03608
2.248,5.04505
2.25,5.05403
2.252,5.06302
2.254,5.07202
2.256,5.08102
2.258,5.09003
2.26,5.09905
2.262,5.10808
2.264,5.11712
2.266,5.12616
2.268,5.13521
2.27,5.14427
2.272,5.15334
2.274,5.16242
2.276,5.1715
2.278,5.18059
2.28,5.18969
2.282,5.1988
2.284,5.20791
2.286,5.21704
2.288,5.22617
2.29,5.23531
2.292,5.24446
2.294,5.25361
2.296,5.26277
2.298,5.27195
2.3,5.28113
2.302,5.29031
2.304,5.29951
2.306,5.30871
2.308,5.31792
2.31,5.32714
2.312,5.33637
2.314,5.3456
2.316,5.35485
2.318,5.3641
2.32,5.37336
2.322,5.38262
2.324,5.3919
2.326,5.40118
2.328,5.41047
2.33,5.41977
2.332,5.42908
2.334,5.43839
2.336,5.44772
2.338,5.45705
2.34,5.46638
2.342,5.47573
2.344,5.48509
2.346,5.49445
2.348,5.50382
2.35,5.5132
2.352,5.52258
2.354,5.53198
2.356,5.54138
2.358,5.55079
2.36,5.56021
2.362,5.56964
2.364,5.57907
2.366,5.58851
2.368,5.59796
2.37,5.60742
2.372,5.61689
2.374,5.62636
2.376,5.63584
2.378,5.64533
2.38,5.65483
2.382,5.66434
2.384,5.67385
2.386,5.68337
2.388,5.6929
2.39,5.70244
2.392,5.71198
2.394,5.72154
2.396,5.7311
2.398,5.74067
2.4,5.75025
2.402,5.75983
2.404,5.76943
2.406,5.77903
2.408,5.78864
2.41,5.79825
2.412,5.80788
2.414,5.81751
2.416,5.82715
2.418,5.8368
2.42,5.84646
2.422,5.85612
2.424,5.8658
2.426,5.87548
2.428,5.88517
2.43,5.89486
2.432,5.90457
2.434,5.91428
2.436,5.924
2.438,5.93373
2.44,5.94347
2.442,5.95321
2.444,5.96297
2.446,5.97273
2.448,5.98249
2.45,5.99227
2.452,6.00206
2.454,6.01185
2.456,6.02165
2.458,6.03146
2.46,6.04127
2.462,6.0511
2.464,6.06093
2.466,6.07077
2.468,6.08062
2.47,6.09047
2.472,6.10034
2.474,6.11021
2.476,6.12009
2.478,6.12998
2.48,6.13987
2.482,6.14978
2.484,6.15969
2.486,6.16961
2.488,6.17954
2.49,6.18947
2.492,6.19942
2.494,6.20937
2.496,6.21933
2.498,6.22929
2.5,6.23927
2.502,6.24925
2.504,6.25924
2.506,6.26924
2.508,6.27925
2.51,6.28927
2.512,6.29929
2.514,6.30932
2.516,6.31936
2.518,6.32941
2.52,6.33946
2.522,6.34952
2.524,6.3596
2.526,6.36967
2.528,6.37976
2.53,6.38986
2.532,6.39996
2.534,6.41007
2.536,6.42019
2.538,6.43031
2.54,6.44045
2.542,6.45059
2.544,6.46074
2.546,6.4709
2.548,6.48107
2.55,6.49124
2.552,6.50142
2.554,6.51161
2.556,6.52181
2.558,6.53202
2.56,6.54223
2.562,6.55245
2.564,6.56268
2.566,6.57292
2.568,6.58317
2.57,6.59342
2.572,6.60368
2.574,6.61395
2.576,6.62423
2.578,6.63452
2.58,6.64481
2.582,6.65511
2.584,6.66542
2.586,6.67574
2.588,6.68607
2.59,6.6964
2.592,6.70674
2.594,6.71709
2.596,6.72745
2.598,6.73781
2.6,6.74819
2.602,6.75857
2.604,6.76896
2.606,6.77935
2.608,6.78976
2.61,6.80017
2.612,6.81059
2.614,6.82102
2.616,6.83146
2.618,6.8419
2.62,6.85235
2.622,6.86282
2.624,6.87328
2.626,6.88376
2.628,6.89425
2.63,6.90474
2.632,6.91524
2.634,6.92575
2.636,6.93626
2.638,6.94679
2.64,6.95732
2.642,6.96786
2.644,6.97841
2.646,6.98896
2.648,6.99953
2.65,7.0101
2.652,7.02068
2.654,7.03127
2.656,7.04186
2.658,7.05247
2.66,7.06308
2.662,7.0737
2.664,7.08433
2.666,7.09496
2.668,7.10561
2.67,7.11626
2.672,7.12692
2.674,7.13758
2.676,7.14826
2.678,7.15894
2.68,7.16963
2.682,7.18033
2.684,7.19104
2.686,7.20176
2.688,7.21248
2.69,7.22321
2.692,7.23395
2.694,7.24469
2.696,7.25545
2.698,7.26621
2.7,7.27698
2.702,7.28776
2.704,7.29855
2.706,7.30934
2.708,7.32015
2.71,7.33096
2.712,7.34177
2.714,7.3526
2.716,7.36344
2.718,7.37428
2.72,7.38513
2.722,7.39599
2.724,7.40685
2.726,7.41773
2.728,7.42861
2.73,7.4395
2.732,7.4504
2.734,7.4613
2.736,7.47222
2.738,7.48314
2.74,7.49407
2.742,7.505
2.744,7.51595
2.746,7.5269
2.748,7.53786
2.75,7.54883
2.752,7.55981
2.754,7.5708
2.756,7.58179
2.758,7.59279
2.76,7.6038
2.762,7.61482
2.764,7.62584
2.766,7.63688
2.768,7.64792
2.77,7.65896
2.772,7.67002
2.774,7.68109
2.776,7.69216
2.778,7.70324
2.78,7.71433
2.782,7.72542
2.784,7.73653
2.786,7.74764
2.788,7.75876
2.79,7.76989
2.792,7.78103
2.794,7.79217
2.796,7.80332
2.798,7.81448
2.8,7.82565
2.802,7.83683
2.804,7.84801
2.806,7.8592
2.808,7.8704
2.81,7.88161
2.812,7.89283
2.814,7.90405
2.816,7.91528
2.818,7.92652
2.82,7.93777
2.822,7.94902
2.824,7.96029
2.826,7.97156
2.828,7.98284
2.83,7.99412
2.832,8.00542
2.834,8.01672
2.836,8.02803
2.838,8.03935
2.84,8.05068
2.842,8.06201
2.844,8.07336
2.846,8.08471
2.848,8.09606
2.85,8.10743
2.852,8.11881
2.854,8.13019
2.856,8.14158
2.858,8.15298
2.86,8.16438
2.862,8.1758
2.864,8.18722
2.866,8.19865
2.868,8.21009
2.87,8.22153
2.872,8.23299
2.874,8.24445
2.876,8.25592
2.878,8.2674
2.88,8.27888
2.882,8.29038
2.884,8.30188
2.886,8.31339
2.888,8.3249
2.89,8.33643
2.892,8.34796
2.894,8.3595
2.896,8.37105
2.898,8.38261
2.9,8.39417
2.902,8.40575
2.904,8.41733
2.906,8.42892
2.908,8.44051
2.91,8.45212
2.912,8.46373
2.914,8.47535
2.916,8.48698
2.918,8.49862
2.92,8.51026
2.922,8.52191
2.924,8.53357
2.926,8.54524
2.928,8.55692
2.93,8.5686
2.932,8.58029
2.934,8.59199
2.936,8.6037
2.938,8.61542
2.94,8.62714
2.942,8.63887
2.944,8.65061
2.946,8.66236
2.948,8.67411
2.95,8.68588
2.952,8.69765
2.954,8.70943
2.956,8.72122
2.958,8.73301
2.96,8.74481
2.962,8.75662
2.964,8.76844
2.966,8.78027
2.968,8.79211
2.97,8.80395
2.972,8.8158
2.974,8.82766
2.976,8.83952
2.978,8.8514
2.98,8.86328
2.982,8.87517
2.984,8.88707
2.986,8.89897
2.988,8.91089
2.99,8.92281
2.992,8.93474
2.994,8.94668
2.996,8.95862
2.998,8.97058
3,8.98254
3.002,8.99451
3.004,9.00649
3.006,9.01847
3.008,9.03047
3.01,9.04247
3.012,9.05448
3.014,9.06649
3.016,9.07852
3.018,9.09055
3.02,9.10259
3.022,9.11464
3.024,9.1267
3.026,9.13876
3.028,9.15084
3.03,9.16292
3.032,9.175
3.034,9.1871
3.036,9.19921
3.038,9.21132
3.04,9.22344
3.042,9.23557
3.044,9.2477
3.046,9.25985
3.048,9.272
3.05,9.28416
3.052,9.29633
3.054,9.3085
3.056,9.32069
3.058,9.33288
3.06,9.34508
3.062,9.35728
3.064,9.3695
3.066,9.38172
3.068,9.39395
3.07,9.40619
3.072,9.41844
3.074,9.43069
3.076,9.44296
3.078,9.45523
3.08,9.46751
3.082,9.47979
3.084,9.49209
3.086,9.50439
3.088,9.5167
3.09,9.52902
3.092,9.54135
3.094,9.55368
3.096,9.56602
3.098,9.57837
3.1,9.59073
3.102,9.6031
3.104,9.61547
3.106,9.62785
3.108,9.64024
3.11,9.65264
3.112,9.66504
3.114,9.67746
3.116,9.68988
3.118,9.70231
3.12,9.71475
3.122,9.72719
3.124,9.73964
3.126,9.75211
3.128,9.76457
3.13,9.77705
3.132,9.78954
3.134,9.80203
3.136,9.81453
3.138,9.82704
3.14,9.83955
3.142,9.85208
3.144,9.86461
3.146,9.87715
3.148,9.8897
3.15,9.90225
3.152,9.91482
3.154,9.92739
3.156,9.93997
3.158,9.95256
3.16,9.96515
3.162,9.97776
3.164,9.99037
3.166,10.003
3.168,10.0156
3.17,10.0283
3.172,10.0409
3.174,10.0535
3.176,10.0662
3.178,10.0789
3.18,10.0915
3.182,10.1042
3.184,10.1169
3.186,10.1296
3.188,10.1423
3.19,10.155
3.192,10.1678
3.194,10.1805
3.196,10.1932
3.198,10.206
3.2,10.2187
3.202,10.2315
3.204,10.2443
3.206,10.257
3.208,10.2698
3.21,10.2826
3.212,10.2954
3.214,10.3082
3.216,10.321
3.218,10.3339
3.22,10.3467
3.222,10.3595
3.224,10.3724
3.226,10.3852
3.228,10.3981
3.23,10.411
3.232,10.4239
3.234,10.4368
3.236,10.4497
3.238,10.4626
3.24,10.4755
3.242,10.4884
3.244,10.5013
3.246,10.5143
3.248,10.5272
3.25,10.5401
3.252,10.5531
3.254,10.5661
3.256,10.5791
3.258,10.592
3.26,10.605
3.262,10.618
3.264,10.631
3.266,10.644
3.268,10.6571
3.27,10.6701
3.272,10.6831
3.274,10.6962
3.276,10.7092
3.278,10.7223
3.28,10.7354
3.282,10.7485
3.284,10.7615
3.286,10.7746
3.288,10.7877
3.29,10.8008
3.292,10.814
3.294,10.8271
3.296,10.8402
3.298,10.8534
3.3,10.8665
3.302,10.8797
3.304,10.8928
3.306,10.906
3.308,10.9192
3.31,10.9324
3.312,10.9456
3.314,10.9588
3.316,10.972
3.318,10.9852
3.32,10.9984
3.322,11.0117
3.324,11.0249
3.326,11.0382
3.328,11.0514
3.33,11.0647
3.332,11.078
3.334,11.0913
3.336,11.1046
3.338,11.1179
3.34,11.1312
3.342,11.1445
3.344,11.1578
3.346,11.1711
3.348,11.1845
3.35,11.1978
3.352,11.2112
3.354,11.2245
3.356,11.2379
3.358,11.2513
3.36,11.2647
3.362,11.2781
3.364,11.2915
3.366,11.3049
3.368,11.3183
3.37,11.3317
3.372,11.3452
3.374,11.3586
3.376,11.372
3.378,11.3855
3.38,11.399
3.382,11.4124
3.384,11.4259
3.386,11.4394
3.388,11.4529
3.39,11.4664
3.392,11.4799
3.394,11.4935
3.396,11.507
3.398,11.5205
3.4,11.5341
3.402,11.5476
3.404,11.5612
3.406,11.5747
3.408,11.5883
3.41,11.6019
3.412,11.6155
3.414,11.6291
3.416,11.6427
3.418,11.6563
3.42,11.6699
3.422,11.6836
3.424,11.6972
3.426,11.7109
3.428,11.7245
3.43,11.7382
3.432,11.7518
3.434,11.7655
3.436,11.7792
3.438,11.7929
3.44,11.8066
3.442,11.8203
3.444,11.834
3.446,11.8478
3.448,11.8615
3.45,11.8752
3.452,11.889
3.454,11.9027
3.456,11.9165
3.458,11.9303
3.46,11.9441
3.462,11.9579
3.464,11.9717
3.466,11.9855
3.468,11.9993
3.47,12.0131
3.472,12.0269
3.474,12.0408
3.476,12.0546
3.478,12.0685
3.48,12.0823
3.482,12.0962
3.484,12.1101
3.486,12.1239
3.488,12.1378
3.49,12.1517
3.492,12.1656
3.494,12.1796
3.496,12.1935
3.498,12.2074
3.5,12.2214
3.502,12.2353
3.504,12.2493
3.506,12.2632
3.508,12.2772
3.51,12.2912
3.512,12.3052
3.514,12.3191
3.516,12.3331
3.518,12.3472
3.52,12.3612
3.522,12.3752
3.524,12.3892
3.526,12.4033
3.528,12.4173
3.53,12.4314
3.532,12.4455
3.534,12.4595
3.536,12.4736
3.538,12.4877
3.54,12.5018
3.542,12.5159
3.544,12.53
3.546,12.5441
3.548,12.5583
3.55,12.5724
3.552,12.5865
3.554,12.6007
3.556,12.6148
3.558,12.629
3.56,12.6432
3.562,12.6574
3.564,12.6716
3.566,12.6858
3.568,12.7
3.57,12.7142
3.572,12.7284
3.574,12.7426
3.576,12.7569
3.578,12.7711
3.58,12.7854
3.582,12.7996
3.584,12.8139
3.586,12.8282
3.588,12.8425
3.59,12.8568
3.592,12.8711
3.594,12.8854
3.596,12.8997
3.598,12.914
3.6,12.9284
3.602,12.9427
3.604,12.957
3.606,12.9714
3.608,12.9858
3.61,13.0001
3.612,13.0145
3.614,13.0289
3.616,13.0433
3.618,13.0577
3.62,13.0721
3.622,13.0865
3.624,13.101
3.626,13.1154
3.628,13.1298
3.63,13.1443
3.632,13.1588
3.634,13.1732
3.636,13.1877
3.638,13.2022
3.64,13.2167
3.642,13.2312
3.644,13.2457
3.646,13.2602
3.648,13.2747
3.65,13.2892
3.652,13.3038
3.654,13.3183
3.656,13.3329
3.658,13.3474
3.66,13.362
3.662,13.3766
3.664,13.3912
3.666,13.4058
3.668,13.4204
3.67,13.435
3.672,13.4496
3.674,13.4642
3.676,13.4788
3.678,13.4935
3.68,13.5081
3.682,13.5228
3.684,13.5375
3.686,13.5521
3.688,13.5668
3.69,13.5815
3.692,13.5962
3.694,13.6109
3.696,13.6256
3.698,13.6403
3.7,13.655
3.702,13.6698
3.704,13.6845
3.706,13.6993
3.708,13.714
3.71,13.7288
3.712,13.7436
3.714,13.7583
3.716,13.7731
3.718,13.7879
3.72,13.8027
3.722,13.8176
3.724,13.8324
3.726,13.8472
3.728,13.862
3.73,13.8769
3.732,13.8917
3.734,13.9066
3.736,13.9215
3.738,13.9363
3.74,13.9512
3.742,13.9661
3.744,13.981
3.746,13.9959
3.748,14.0108
3.75,14.0258
3.752,14.0407
3.754,14.0556
3.756,14.0706
3.758,14.0855
3.76,14.1005
3.762,14.1155
3.764,14.1304
3.766,14.1454
3.768,14.1604
3.77,14.1754
3.772,14.1904
3.774,14.2054
3.776,14.2205
3.778,14.2355
3.78,14.2505
3.782,14.2656
3.784,14.2806
3.786,14.2957
3.788,14.3108
3.79,14.3259
3.792,14.341
3.794,14.356
3.796,14.3712
3.798,14.3863
3.8,14.4014
3.802,14.4165
3.804,14.4316
3.806,14.4468
3.808,14.4619
3.81,14.4771
3.812,14.4923
3.814,14.5074
3.816,14.5226
3.818,14.5378
3.82,14.553
3.822,14.5682
3.824,14.5834
3.826,14.5986
3.828,14.6139
3.83,14.6291
3.832,14.6444
3.834,14.6596
3.836,14.6749
3.838,14.6901
3.84,14.7054
3.842,14.7207
3.844,14.736
3.846,14.7513
3.848,14.7666
3.85,14.7819
3.852,14.7972
3.854,14.8126
3.856,14.8279
3.858,14.8432
3.86,14.8586
3.862,14.874
3.864,14.8893
3.866,14.9047
3.868,14.9201
3.87,14.9355
3.872,14.9509
3.874,14.9663
3.876,14.9817
3.878,14.9971
3.88,15.0126
3.882,15.028
3.884,15.0435
3.886,15.0589
3.888,15.0744
3.89,15.0899
3.892,15.1053
3.894,15.1208
3.896,15.1363
3.898,15.1518
3.9,15.1673
3.902,15.1828
3.904,15.1984
3.906,15.2139
3.908,15.2295
3.91,15.245
3.912,15.2606
3.914,15.2761
3.916,15.2917
3.918,15.3073
3.92,15.3229
3.922,15.3385
3.924,15.3541
3.926,15.3697
3.928,15.3853
3.93,15.4009
3.932,15.4166
3.934,15.4322
3.936,15.4479
3.938,15.4635
3.94,15.4792
3.942,15.4949
3.944,15.5106
3.946,15.5262
3.948,15.5419
3.95,15.5576
3.952,15.5734
3.954,15.5891
3.956,15.6048
3.958,15.6206
3.96,15.6363
3.962,15.6521
3.964,15.6678
3.966,15.6836
3.968,15.6994
3.97,15.7151
3.972,15.7309
3.974,15.7467
3.976,15.7625
3.978,15.7784
3.98,15.7942
3.982,15.81
3.984,15.8259
3.986,15.8417
3.988,15.8576
3.99,15.8734
3.992,15.8893
3.994,15.9052
3.996,15.9211
3.998,15.937
4,15.9529
4.002,15.9688
4.004,15.9847
4.006,16.0006
4.008,16.0165
4.01,16.0325
4.012,16.0484
4.014,16.0644
4.016,16.0804
4.018,16.0963
4.02,16.1123
4.022,16.1283
4.024,16.1443
4.026,16.1603
4.028,16.1763
4.03,16.1923
4.032,16.2083
4.034,16.2244
4.036,16.2404
4.038,16.2565
4.04,16.2725
4.042,16.2886
4.044,16.3047
4.046,16.3208
4.048,16.3368
4.05,16.3529
4.052,16.369
4.054,16.3852
4.056,16.4013
4.058,16.4174
4.06,16.4335
4.062,16.4497
4.064,16.4658
4.066,16.482
4.068,16.4982
4.07,16.5143
4.072,16.5305
4.074,16.5467
4.076,16.5629
4.078,16.5791
4.08,16.5953
4.082,16.6116
4.084,16.6278
4.086,16.644
4.088,16.6603
4.09,16.6765
4.092,16.6928
4.094,16.7091
4.096,16.7253
4.098,16.7416
4.1,16.7579
4.102,16.7742
4.104,16.7905
4.106,16.8068
4.108,16.8232
4.11,16.8395
4.112,16.8558
4.114,16.8722
4.116,16.8885
4.118,16.9049
4.12,16.9213
4.122,16.9376
4.124,16.954
4.126,16.9704
4.128,16.9868
4.13,17.0032
4.132,17.0196
4.134,17.0361
4.136,17.0525
4.138,17.0689
4.14,17.0854
4.142,17.1018
4.144,17.1183
4.146,17.1348
4.148,17.1513
4.15,17.1677
4.152,17.1842
4.154,17.2007
4.156,17.2172
4.158,17.2338
4.16,17.2503
4.162,17.2668
4.164,17.2834
4.166,17.2999
4.168,17.3165
4.17,17.333
4.172,17.3496
4.174,17.3662
4.176,17.3828
4.178,17.3994
4.18,17.416
4.182,17.4326
4.184,17.4492
4.186,17.4658
4.188,17.4825
4.19,17.4991
4.192,17.5158
4.194,17.5324
4.196,17.5491
4.198,17.5658
4.2,17.5824
4.202,17.5991
4.204,17.6158
4.206,17.6325
4.208,17.6492
4.21,17.666
4.212,17.6827
4.214,17.6994
4.216,17.7162
4.218,17.7329
4.22,17.7497
4.222,17.7664
4.224,17.7832
4.226,17.8
4.228,17.8168
4.23,17.8336
4.232,17.8504
4.234,17.8672
4.236,17.884
4.238,17.9009
4.24,17.9177
4.242,17.9345
4.244,17.9514
4.246,17.9682
4.248,17.9851
4.25,18.002
4.252,18.0189
4.254,18.0358
4.256,18.0527
4.258,18.0696
4.26,18.0865
4.262,18.1034
4.264,18.1203
4.266,18.1373
4.268,18.1542
4.27,18.1712
4.272,18.1881
4.274,18.2051
4.276,18.2221
4.278,18.2391
4.28,18.256
4.282,18.273
4.284,18.2901
4.286,18.3071
4.288,18.3241
4.29,18.3411
4.292,18.3582
4.294,18.3752
4.296,18.3923
4.298,18.4093
4.3,18.4264
4.302,18.4435
4.304,18.4606
4.306,18.4776
4.308,18.4947
4.31,18.5119
4.312,18.529
4.314,18.5461
4.316,18.5632
4.318,18.5804
4.32,18.5975
4.322,18.6147
4.324,18.6318
4.326,18.649
4.328,18.6662
4.33,18.6834
4.332,18.7005
4.334,18.7177
4.336,18.735
4.338,18.7522
4.34,18.7694
4.342,18.7866
4.344,18.8039
4.346,18.8211
4.348,18.8384
4.35,18.8556
4.352,18.8729
4.354,18.8902
4.356,18.9075
4.358,18.9248
4.36,18.9421
4.362,18.9594
4.364,18.9767
4.366,18.994
4.368,19.0113
4.37,19.0287
4.372,19.046
4.374,19.0634
4.376,19.0807
4.378,19.0981
4.38,19.1155
4.382,19.1329
4.384,19.1503
4.386,19.1677
4.388,19.1851
4.39,19.2025
4.392,19.2199
4.394,19.2374
4.396,19.2548
4.398,19.2723
4.4,19.2897
4.402,19.3072
4.404,19.3246
4.406,19.3421
4.408,19.3596
4.41,19.3771
4.412,19.3946
4.414,19.4121
4.416,19.4296
4.418,19.4472
4.42,19.4647
4.422,19.4822
4.424,19.4998
4.426,19.5173
4.428,19.5349
4.43,19.5525
4.432,19.57
4.434,19.5876
4.436,19.6052
4.438,19.6228
4.44,19.6404
4.442,19.6581
4.444,19.6757
4.446,19.6933
4.448,19.711
4.45,19.7286
4.452,19.7463
4.454,19.7639
